date,country,market,category,commodity,unit,currency,pricetype,price,usdprice,latitude,longitude
2018-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5384.27,1.4552,3.8822,31.5233
2018-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5265.35,1.4231,2.4815,32.8874
2018-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4617.92,1.2481,2.2035,34.4753
2018-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4180.9,1.13,3.1983,30.9954
2019-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3845.25,1.0393,1.6568,29.8386
2019-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3618.33,0.9779,0.3437,31.126
2019-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3647.37,0.9858,0.1153,31.4253
2019-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3682.75,0.9953,1.8263,30.9808
2019-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4140.35,1.119,3.2102,30.1007
2019-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4642.59,1.2548,1.4672,32.7003
2019-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5119.73,1.3837,2.0563,34.8576
2019-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5882.12,1.5898,-0.276,30.9024
2019-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5712.6,1.5439,0.7316,32.5862
2019-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5238.17,1.4157,-0.2326,31.6595
2019-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4805.65,1.2988,2.4223,34.871
2019-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4508.16,1.2184,0.7393,34.8093
2020-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3972.41,1.0736,1.876,32.5141
2020-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3607.49,0.975,3.5922,32.9777
2020-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3514.54,0.9499,1.5752,31.7163
2020-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3739.18,1.0106,2.8053,32.3517
2020-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4097.04,1.1073,0.7748,34.6145
2020-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5078.32,1.3725,2.0566,33.929
2020-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5535.14,1.496,3.3453,30.2154
2020-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5999.31,1.6214,3.6524,32.4034
2020-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6317.85,1.7075,1.0533,30.6946
2020-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6020.48,1.6272,4.0911,30.9994
2020-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5267.86,1.4237,0.2114,31.6014
2020-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4736.38,1.2801,0.4098,33.042
2021-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4075.0,1.1014,0.9432,34.856
2021-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3940.14,1.0649,1.9607,30.8804
2021-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3850.57,1.0407,3.356,32.6995
2021-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4222.8,1.1413,3.1282,31.2771
2021-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4799.74,1.2972,0.3694,34.5728
2021-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5453.89,1.474,-0.7159,33.3697
2021-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6128.44,1.6563,3.9114,33.14
2021-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6744.57,1.8229,-0.3097,34.5889
2021-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6435.71,1.7394,3.5943,30.1952
2021-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5980.25,1.6163,1.4643,33.2095
2021-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4975.05,1.3446,-1.1629,34.7731
2021-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3927.53,1.0615,0.5779,34.6969
2022-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3675.24,0.9933,-0.6183,29.9948
2022-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3505.0,0.9473,-1.2019,31.7311
2022-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3542.87,0.9575,2.664,34.1002
2022-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,3995.26,1.0798,-0.3572,33.741
2022-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4280.08,1.1568,0.5903,30.0509
2022-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4883.98,1.32,3.856,33.196
2022-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5205.39,1.4069,3.8244,30.6509
2022-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5892.87,1.5927,0.491,32.2326
2022-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5974.67,1.6148,4.0562,33.5211
2022-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5639.78,1.5243,0.6174,31.8814
2022-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5559.24,1.5025,3.7765,31.3358
2022-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5149.63,1.3918,1.8813,31.7241
2023-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4632.72,1.2521,-0.8975,30.5054
2023-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,4457.89,1.2048,3.7152,31.4865
2023-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5163.91,1.3957,1.117,29.6465
2023-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5240.84,1.4164,0.8658,33.2377
2023-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5705.98,1.5422,-1.4863,31.4603
2023-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6732.62,1.8196,0.7407,30.7835
2023-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7855.25,2.123,2.7884,30.2449
2023-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8604.02,2.3254,2.3039,31.602
2023-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8391.63,2.268,3.5998,31.3073
2023-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7785.34,2.1041,0.2573,30.7055
2023-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6897.84,1.8643,3.7368,34.2998
2023-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5799.35,1.5674,0.943,29.7973
2024-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5411.02,1.4624,-1.1388,34.6685
2024-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5380.29,1.4541,-0.2791,33.3766
2024-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5683.05,1.536,3.0677,32.1685
2024-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5877.15,1.5884,2.1471,30.0335
2024-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6294.18,1.7011,-0.2876,33.2987
2024-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6815.6,1.8421,-0.8757,31.7615
2024-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8001.05,2.1624,-0.5669,32.6592
2024-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8688.39,2.3482,0.5223,34.0927
2024-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8704.37,2.3525,2.0739,30.3607
2024-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8371.82,2.2627,-1.2107,34.4812
2024-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7499.97,2.027,3.1033,30.6779
2024-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6729.55,1.8188,3.0379,33.2432
2025-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5672.24,1.533,3.6046,30.4677
2025-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5326.29,1.4395,3.6357,32.2169
2025-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5128.15,1.386,1.6558,34.8995
2025-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5691.82,1.5383,2.8146,31.4054
2025-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6000.76,1.6218,0.905,32.5633
2025-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6581.58,1.7788,0.81,33.0327
2025-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7445.35,2.0123,2.622,34.1166
2025-08-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7895.29,2.1339,0.9109,32.2821
2025-09-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,8015.29,2.1663,-0.8826,31.2882
2025-10-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7738.02,2.0914,0.6994,34.8561
2025-11-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7438.54,2.0104,0.9475,32.6561
2025-12-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6637.46,1.7939,0.9792,32.0176
2026-01-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6112.01,1.6519,-1.1531,32.5164
2026-02-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5645.41,1.5258,2.8135,34.9063
2026-03-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5461.58,1.4761,1.3716,30.515
2026-04-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,5454.56,1.4742,3.2555,34.635
2026-05-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,6350.97,1.7165,-0.4229,33.4479
2026-06-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7179.2,1.9403,2.3818,33.3031
2026-07-01,Uganda,Jinja,cereals and tubers,Rice,KG,UGX,Retail,7976.44,2.1558,2.1308,31.1897
2018-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,681.6,0.1842,3.218,34.693
2018-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,605.82,0.1637,0.4033,30.1051
2018-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,627.33,0.1695,3.3042,33.1414
2018-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,635.98,0.1719,0.4533,32.5779
2018-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,690.24,0.1866,-0.1662,34.8061
2018-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,749.26,0.2025,-1.455,29.7358
2018-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,827.98,0.2238,2.1781,33.7206
2018-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,875.36,0.2366,0.8966,33.9125
2018-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,892.23,0.2411,-0.5186,33.7263
2018-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,789.38,0.2133,0.3325,31.8289
2018-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,769.51,0.208,-1.3743,31.9432
2018-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,689.94,0.1865,-0.8706,33.8782
2019-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,583.31,0.1577,-0.9817,30.4259
2019-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,531.52,0.1437,-0.3722,30.0263
2019-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,573.53,0.155,3.5879,33.1409
2019-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,631.16,0.1706,3.7396,33.1398
2019-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,711.82,0.1924,3.309,33.1275
2019-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,800.35,0.2163,0.7214,32.3169
2019-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,901.89,0.2438,0.5567,32.0198
2019-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,944.05,0.2551,0.8741,29.738
2019-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,974.13,0.2633,-0.1791,33.8853
2019-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,978.89,0.2646,0.0978,33.9778
2019-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,867.55,0.2345,-0.5068,34.0656
2019-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,785.39,0.2123,2.9098,34.1262
2020-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,701.29,0.1895,-1.1385,33.9159
2020-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,626.74,0.1694,-0.32,34.6312
2020-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,647.04,0.1749,3.5594,32.8676
2020-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,674.4,0.1823,-0.5907,34.5374
2020-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,713.26,0.1928,-1.4653,29.6987
2020-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,781.27,0.2112,-0.577,32.8332
2020-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,839.44,0.2269,0.0924,32.6743
2020-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,826.73,0.2234,3.894,34.2449
2020-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,860.79,0.2326,1.5142,32.3034
2020-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,756.38,0.2044,0.746,32.636
2020-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,651.86,0.1762,-0.572,32.5726
2020-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,592.55,0.1601,2.0197,31.5747
2021-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,549.93,0.1486,0.8678,30.3354
2021-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,467.17,0.1263,3.1789,33.3522
2021-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,484.24,0.1309,2.1597,29.8053
2021-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,494.58,0.1337,3.814,33.5919
2021-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,617.35,0.1669,-0.8651,34.7242
2021-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,744.7,0.2013,-0.0347,30.5862
2021-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,823.0,0.2224,0.2906,34.8606
2021-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,932.51,0.252,1.3745,33.6281
2021-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,908.25,0.2455,2.7385,33.1728
2021-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,783.48,0.2118,2.203,33.9155
2021-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,651.13,0.176,3.0131,30.3862
2021-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,603.27,0.163,2.701,31.2198
2022-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,472.61,0.1277,-0.1102,34.2823
2022-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,498.34,0.1347,0.8684,31.5868
2022-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,493.32,0.1333,1.0948,33.3493
2022-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,533.16,0.1441,2.0791,34.696
2022-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,575.21,0.1555,0.7812,34.7344
2022-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,664.49,0.1796,-1.3713,31.0041
2022-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,794.46,0.2147,-0.6062,32.754
2022-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,764.01,0.2065,1.546,29.6101
2022-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,850.27,0.2298,0.563,30.3569
2022-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,868.84,0.2348,1.2712,33.042
2022-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,797.85,0.2156,-1.2519,34.3062
2022-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,724.06,0.1957,-1.0612,33.7733
2023-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,626.39,0.1693,2.2018,31.9053
2023-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,608.35,0.1644,1.5571,29.8732
2023-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,629.06,0.17,4.131,33.1758
2023-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,653.44,0.1766,-0.2325,33.6241
2023-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,731.85,0.1978,-0.5745,30.4344
2023-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,858.7,0.2321,2.164,29.977
2023-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1006.97,0.2722,2.1129,32.684
2023-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1115.04,0.3014,-0.4852,33.5236
2023-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1162.67,0.3142,1.926,30.6591
2023-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1089.16,0.2944,0.4556,29.8662
2023-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,997.8,0.2697,3.6618,31.8202
2023-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,941.7,0.2545,1.3994,32.3917
2024-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,851.43,0.2301,2.1315,30.1822
2024-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,858.73,0.2321,-0.0162,31.7189
2024-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,830.89,0.2246,-1.4176,31.1368
2024-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,927.88,0.2508,-1.1728,31.3247
2024-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1086.29,0.2936,0.6625,33.2978
2024-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1314.48,0.3553,1.1235,33.0823
2024-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1517.35,0.4101,3.908,34.8902
2024-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1683.56,0.455,0.4598,30.723
2024-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1793.7,0.4848,1.2986,32.6447
2024-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1744.05,0.4714,0.0536,31.1046
2024-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1637.16,0.4425,3.765,30.0099
2024-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1480.74,0.4002,1.1042,33.3196
2025-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1236.73,0.3343,3.5687,29.9617
2025-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1209.0,0.3268,4.1173,30.5843
2025-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1217.83,0.3291,2.6551,33.7981
2025-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1262.61,0.3412,2.9243,33.3461
2025-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1418.62,0.3834,1.9669,33.7951
2025-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1778.85,0.4808,-0.0965,30.2881
2025-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1951.74,0.5275,-0.0377,29.7724
2025-08-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,2212.7,0.598,1.3841,31.3638
2025-09-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,2212.53,0.598,-1.2986,33.8802
2025-10-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1883.97,0.5092,-0.6466,31.5359
2025-11-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1741.87,0.4708,-0.8566,31.0921
2025-12-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1521.97,0.4113,-0.303,31.4558
2026-01-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1484.91,0.4013,0.8942,30.2946
2026-02-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1421.0,0.3841,-1.2979,31.491
2026-03-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1341.51,0.3626,-0.7518,33.8497
2026-04-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1315.48,0.3555,-1.4775,29.7444
2026-05-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1367.26,0.3695,-1.1801,32.4693
2026-06-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1488.91,0.4024,3.0751,32.262
2026-07-01,Uganda,Jinja,cereals and tubers,Cassava,KG,UGX,Retail,1473.55,0.3983,2.779,32.3365
2018-01-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1009.07,0.2727,4.1444,31.5398
2018-02-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,954.33,0.2579,0.5705,30.8061
2018-03-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,947.24,0.256,0.6568,32.1944
2018-04-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1002.17,0.2709,0.0619,32.5024
2018-05-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1148.04,0.3103,2.9743,33.0535
2018-06-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1299.6,0.3512,2.2623,30.5189
2018-07-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1568.38,0.4239,1.7338,31.768
2018-08-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1734.03,0.4687,3.3826,33.8052
2018-09-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1815.49,0.4907,2.6194,31.8351
2018-10-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1682.24,0.4547,3.2256,30.3414
2018-11-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1634.68,0.4418,0.0389,30.4968
2018-12-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1428.98,0.3862,-0.3997,32.8159
2019-01-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1232.03,0.333,0.0385,33.1938
2019-02-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1159.14,0.3133,0.9023,33.9088
2019-03-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1221.31,0.3301,1.7209,30.027
2019-04-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1236.0,0.3341,4.0205,33.2679
2019-05-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1375.06,0.3716,2.3519,30.5699
2019-06-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1479.81,0.3999,3.0491,34.2784
2019-07-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1573.43,0.4253,1.897,30.4484
2019-08-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1549.96,0.4189,-0.0624,33.5238
2019-09-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1670.88,0.4516,2.0115,33.16
2019-10-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1514.29,0.4093,3.1674,34.381
2019-11-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1436.94,0.3884,0.3855,33.6194
2019-12-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1310.78,0.3543,1.878,32.1781
2020-01-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1140.72,0.3083,-0.7268,31.8078
2020-02-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1072.69,0.2899,0.0966,30.2902
2020-03-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1104.37,0.2985,2.957,32.5691
2020-04-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1198.28,0.3239,2.9946,34.5111
2020-05-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1327.96,0.3589,3.1912,34.958
2020-06-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1611.7,0.4356,3.9867,34.7238
2020-07-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1718.33,0.4644,3.4216,33.8794
2020-08-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1794.13,0.4849,3.6088,31.6746
2020-09-01,Uganda,Jinja,cereals and tubers,Sorghum,KG,UGX,Retail,1780.47,0.4812,2.1483,33.5841
